timestamp_s,sensor_value
0.5025,0.573362186271361
0.503,0.6339942063570313
0.5035,0.575515071871616
0.504,0.6717784379976356
0.5045,0.6424640969563913
0.505,0.5108314016334506
0.5055,0.7030282657588215
0.506,0.53834179830411
0.5065,0.43347485333170394
0.507,0.4648837544454079
0.5075,0.45353624840463597
0.508,0.5253555011238011
0.5085,0.4926450463920897
0.509,0.4822856547758535
0.5095,0.5512734449259606
0.51,0.5253621187569621
0.5105,0.5174440804558234
0.511,0.5153751474990981
0.5115,0.517352005690105
0.512,0.28896288052768304
0.5125,0.39652145380735754
0.513,0.22438078942082462
0.5135,0.3545982807309089
0.514,0.30569415847066245
0.5145,0.3353243368715168
0.515,0.29161623785014806
0.5155,0.1593588303454145
0.516,0.04818189226534682
0.5165,0.06751690429442984
0.517,-0.0639028517283758
0.5175,-0.07378674696024566
0.518,-0.04415153350685643
0.5185,-0.20417406298995494
0.519,-0.13719052930182668
0.5195,-0.18109298826089829
0.52,-0.33784308853471384
0.5205,-0.22046160969350667
0.521,-0.2722279952403286
0.5215,-0.35013919469554455
0.522,-0.45119019449481146
0.5225,-0.49680803709327176
0.523,-0.5140380834724297
0.5235,-0.47654160733038786
0.524,-0.6392878224391046
0.5245,-0.581552947683477
0.525,-0.7585356466303664
0.5255,-0.724066220768896
0.526,-0.739247695975641
0.5265,-0.5908326654896938
0.527,-0.903154289231649
0.5275,-0.6903351241471104
0.528,-0.7816308346301505
0.5285,-0.7345680447613125
0.529,-0.7124369463244774
0.5295,-0.6255413358914255
0.53,-0.593328514822214
0.5305,-0.3776942830447278
0.531,-0.42006653939348837
0.5315,-0.18571685867356563
0.532,-0.20445730000111229
0.5325,-0.041162111453519126
0.533,-0.0029123504425611936
0.5335,0.223669449377725
0.534,0.3996951729861159
0.5345,0.37118546057556095
0.535,0.4364787278132428
0.5355,0.42582865682967325
0.536,0.5384343153763345
0.5365,0.46427036890384227
0.537,0.5336248074968709
0.5375,0.6269200664019873
0.538,0.7074890506138886
0.5385,0.8118928734538441
0.539,0.5375193137534765
0.5395,0.6764707335410597
0.54,0.5690629991441695
0.5405,0.5241700967238702
0.541,0.5567137529410088
0.5415,0.5188630236188392
0.542,0.5157263961748141
0.5425,0.4709953162192421
0.543,0.39093431421603353
0.5435,0.37498225792533746
0.544,0.5364592179033377
0.5445,0.45462139004933094
0.545,0.41462975482346165
0.5455,0.4394773472767027
0.546,0.47163673907169884
0.5465,0.3895949341740726
0.547,0.28403620696933307
0.5475,0.38112462495392313
0.548,0.3563477217274215
0.5485,0.2181815601425216
0.549,0.1982858373371927
0.5495,0.16225758436116067
0.55,0.09863186844171128
0.5505,0.006848185887342371
0.551,-0.042834591497550804
0.5515,-0.09307572212495117
0.552,-0.25691624885717973
0.5525,-0.15504763531022336
0.553,-0.345527800271845
0.5535,-0.3333253283735106
0.554,-0.20259451954864624
0.5545,-0.2688614876534682
0.555,-0.2518980340696036
0.5555,-0.4222865709702781
0.556,-0.5288467128305826
0.5565,-0.5016433681103315
0.557,-0.5212716681211693
0.5575,-0.5710724056836954
0.558,-0.5388124219021383
0.5585,-0.7004568252757749
0.559,-0.6888142435706869
0.5595,-0.8279129498853982
0.56,-0.7444922387414576
0.5605,-0.7936175675489004
0.561,-0.8518876194192633
0.5615,-0.7970168108096147
0.562,-0.7604889926001962
0.5625,-0.7171123351653406
0.563,-0.49377877962371824
0.5635,-0.5547493546464175
0.564,-0.47015503841798406
0.5645,-0.5059180429576852
0.565,-0.3001091843492939
0.5655,-0.1345684285067107
0.566,-0.05001940264419467
0.5665,0.22152360134393775
0.567,0.20870916303891282
0.5675,0.4156379416179936
0.568,0.40461365654906606
0.5685,0.4717072642260471
0.569,0.5162379627875551
0.5695,0.5628115182811233
0.57,0.7198454617907881
0.5705,0.4233940384767712
0.571,0.45038902688787685
0.5715,0.5565740638827751
0.572,0.5879180857440264
0.5725,0.6248747369782164
0.573,0.592140001826943
0.5735,0.5108366472158772
0.574,0.6046398063000149
0.5745,0.5942951864297572
0.575,0.5209808790074629
0.5755,0.5745926843118553
0.576,0.517168692855536
0.5765,0.4490346918525045
0.577,0.5402763902316912
0.5775,0.48736016973431434
0.578,0.46702290720151135
0.5785,0.5625803618953847
0.579,0.2383556771685044
0.5795,0.28743832286474436
0.58,0.26830195496694925
0.5805,0.2883880523847984
0.581,0.24828332000658904
0.5815,0.0996875861232685
0.582,0.08449797149357785
0.5825,0.03776851914131638
0.583,0.23642093085327723
0.5835,0.1324317670093391
0.584,-0.08782607799309822
0.5845,-0.13077755590188667
0.585,-0.2333480528216789
0.5855,-0.32967396732128007
0.586,-0.22684797562407838
0.5865,-0.32610156014582975
0.587,-0.2862544949281491
0.5875,-0.43229815354028994
0.588,-0.39899569165834375
0.5885,-0.3623901915022592
0.589,-0.38203105369891055
0.5895,-0.4179990607555659
0.59,-0.5946366204512383
0.5905,-0.47419052177157134
0.591,-0.6490054081157608
0.5915,-0.5870159573029022
0.592,-0.6818996631203427
0.5925,-0.8273006043736779
0.593,-0.779187174611076
0.5935,-0.7498594493981514
0.594,-0.7410839811226791
0.5945,-0.7942926170801836
0.595,-0.6451747236457793
0.5955,-0.6473508838700712
0.596,-0.6890939129486003
0.5965,-0.5404032087257246
0.597,-0.36340746936037877
0.5975,-0.26270510528724866
0.598,-0.39903852148603736
0.5985,-0.26185012914377087
0.599,0.03938392671217312
0.5995,-0.040629428887231055
0.6,0.049016361451624114
0.6005,0.21476619977333047
0.601,0.3749299665270908
0.6015,0.4125699582416365
0.602,0.4340122755317301
0.6025,0.4809600361088055
0.603,0.5124139373843271
0.6035,0.5206186427008545
0.604,0.7722215018596753
0.6045,0.6197362276332833
0.605,0.6571664094419297
0.6055,0.539017377574705
0.606,0.5469235122723423
0.6065,0.49052995732556504
0.607,0.3270066630367273
0.6075,0.41180003071936966
0.608,0.3684593787647961
0.6085,0.32727253907378
0.609,0.4027059984732302
0.6095,0.5916714783267891
0.61,0.4823474920278417
0.6105,0.578745022609575
0.611,0.5023032890957898
0.6115,0.5173162283582959
0.612,0.3692230209829519
0.6125,0.4530598395984747
0.613,0.4367008186430067
0.6135,0.29804821905130885
0.614,0.3406123595428994
0.6145,0.29164736315858314
0.615,0.15302053362992696
0.6155,0.053882537429658345
0.616,-0.006516902181139246
0.6165,0.036228536779175396
0.617,0.002392914179517566
0.6175,-0.13227602096027521
0.618,-0.11426978487642973
0.6185,-0.1130846608038093
0.619,-0.1459162986569236
0.6195,-0.10745953756543505
0.62,-0.15927822489063415
0.6205,-0.3635281512556958
0.621,-0.18751513379029505
0.6215,-0.3885428324990112
0.622,-0.3015650715078061
0.6225,-0.41356253514154256
0.623,-0.491063303876558
0.6235,-0.6420707546930803
0.624,-0.5631959256702339
0.6245,-0.7172475513660688
0.625,-0.5704509934669154
0.6255,-0.5721226507527829
0.626,-0.7875917522508697
0.6265,-0.7330911931543052
0.627,-0.8305930790485845
0.6275,-0.8285881619368097
0.628,-0.7112524709313603
0.6285,-0.7472925981316433
0.629,-0.5676508326806743
0.6295,-0.6778290905313664
0.63,-0.48837048988564824
0.6305,-0.4677209058405822
0.631,-0.3130472586883806
0.6315,-0.2989439421270827
0.632,-0.15434739149174248
0.6325,-0.04424556990279182
0.633,0.013032397276750802
0.6335,0.23428658529344948
0.634,0.3306554432710448
0.6345,0.4119899242830331
0.635,0.5566351846371254
0.6355,0.6079074470242798
0.636,0.5115201096191475
0.6365,0.598338033450474
0.637,0.5386711990989475
0.6375,0.594017428651004
0.638,0.5431761786089548
0.6385,0.7037805739332449
0.639,0.5937987194723329
0.6395,0.533618145885903
0.64,0.6262114383831172
0.6405,0.3541200087869432
0.641,0.35424821421925284
0.6415,0.5604726351900501
0.642,0.4974382107622565
0.6425,0.5071683720840277
0.643,0.3822181026462957
0.6435,0.477445871338816
0.644,0.6260735565847798
0.6445,0.5254172065806776
0.645,0.46017791205117514
0.6455,0.39262821152692723
0.646,0.3687184607521576
0.6465,0.20182055374865318
0.647,0.34453461895796905
0.6475,0.3437513540776986
0.648,0.10782651527787065
0.6485,0.12447064546497673
0.649,0.031460062888890326
0.6495,-0.008770997027291168
0.65,0.01587124631854826
0.6505,-0.19872551809397035
0.651,-0.03892613029269664
0.6515,-0.07115200379086518
0.652,-0.18691689491692298
0.6525,-0.39274564273179724
0.653,-0.3108450080741177
0.6535,-0.16987432227839674
0.654,-0.5065594602920147
0.6545,-0.3501012340034713
0.655,-0.44560822272354794
0.6555,-0.3279865063901435
0.656,-0.47933018048720366
0.6565,-0.43805744262054397
0.657,-0.47021554418675615
0.6575,-0.41943288887571767
0.658,-0.6229121738174846
0.6585,-0.6241988120067099
0.659,-0.8086365653480653
0.6595,-0.6388085380994961
0.66,-0.8144482227314328
0.6605,-0.8135391157283716
0.661,-0.7727901674184094
0.6615,-0.8758625148399206
0.662,-0.7068987366926978
0.6625,-0.6017605029863073
0.663,-0.5885751016800121
0.6635,-0.6528732985342842
0.664,-0.44761961923974447
0.6645,-0.27803457818826666
0.665,-0.3686234988691476
0.6655,-0.1933210767589748
0.666,0.0697896022384634
0.6665,0.13304152147981102
0.667,0.24656136169167278
0.6675,0.45023887383774247
0.668,0.4241908892064345
0.6685,0.5056486217225376
0.669,0.7156100242556872
0.6695,0.5297406414235443
0.67,0.5097832787602891
0.6705,0.6164654257476626
0.671,0.6198568622229318
0.6715,0.5403835986961923
0.672,0.49054532197803696
0.6725,0.7323497006488011
0.673,0.5647124680010314
0.6735,0.46839565276848755
0.674,0.5813759615775378
0.6745,0.49192553357119334
0.675,0.47270062910704963
0.6755,0.5292910440803039
0.676,0.38276016076501357
0.6765,0.5047493563790978
0.677,0.6192204444458291
0.6775,0.5006439262504219
0.678,0.4244595357122463
0.6785,0.3976819530329709
0.679,0.38234711755505385
0.6795,0.3651025870360851
0.68,0.31987775395927964
0.6805,0.377282604681096
0.681,0.12717349645321585
0.6815,0.2750905341989132
0.682,0.1263169533240786
0.6825,0.12971468671170822
0.683,-0.03964163977982745
0.6835,0.09645035066087568
0.684,0.04099676237718554
0.6845,-0.026200080728032933
0.685,-0.25697362063119455
0.6855,-0.1143283766412874
0.686,-0.18031862555181177
0.6865,-0.3651939994223248
0.687,-0.2732553553064398
0.6875,-0.27245215043325705
0.688,-0.2878107136091283
0.6885,-0.34906875063125076
0.689,-0.37558275002899466
0.6895,-0.32366957690589715
0.69,-0.3847828284893495
0.6905,-0.7434722980001275
0.691,-0.5945759323932309
0.6915,-0.6293191194021459
0.692,-0.7952219950580981
0.6925,-0.6932054745033196
0.693,-0.6368825119593681
0.6935,-0.8381436442198342
0.694,-0.7389713091802622
0.6945,-0.830512482557666
0.695,-0.7915416194216903
0.6955,-0.5898940264821148
0.696,-0.6911977650277841
0.6965,-0.5447669634459478
0.697,-0.6399165913457524
0.6975,-0.2579668916159927
0.698,-0.24962517622812053
0.6985,-0.19908765094959505
0.699,-0.028018612841387482
0.6995,-0.06864935575190034
0.7,0.23674240534712201
0.7005,0.21991292407718857
0.701,0.31712398418028576
0.7015,0.3705005975475981
0.702,0.4252797540407336
0.7025,0.570372238037032
0.703,0.570108970044772
0.7035,0.6208585106815808
0.704,0.5792387523089556
0.7045,0.6188769257403118
0.705,0.5399220197361287
0.7055,0.7306434185443916
0.706,0.42465460783111275
0.7065,0.6260247237678525
0.707,0.6197140152234487
0.7075,0.43707058343766914
0.708,0.6634033520133599
0.7085,0.561528760256257
0.709,0.5544298358961925
0.7095,0.4780314781957633
0.71,0.4550109789997564
0.7105,0.44985026221977714
0.711,0.48709006177055647
0.7115,0.5514900031315714
0.712,0.439493792931319
0.7125,0.3310872968211669
0.713,0.4330361908311001
0.7135,0.4029913504990925
0.714,0.33933474737718183
0.7145,0.2982694498295817
0.715,0.16880614174618974
0.7155,0.06477494262193445
0.716,0.015363446073695896
0.7165,-0.09651551311997769
0.717,-0.0037342116502920154
0.7175,-0.07572347615176202
0.718,-0.1465357797995721
0.7185,-0.37870863279990397
0.719,-0.2831837270073171
0.7195,-0.13380710933412218
0.72,-0.3005294024136456
0.7205,-0.2506918811691021
0.721,-0.41387454167095816
0.7215,-0.2273517732456422
0.722,-0.38152159112544703
0.7225,-0.3842911480441458
0.723,-0.2677628401374209
0.7235,-0.3725658750885028
0.724,-0.5575140245518118
0.7245,-0.6257843938749675
0.725,-0.6508068503434977
0.7255,-0.6293029254446211
0.726,-0.7134756973586354
0.7265,-0.764594956284628
0.727,-0.6400486827088763
0.7275,-0.7665502851405981
0.728,-0.572023625297016
0.7285,-0.7158298070887454
0.729,-0.5438563606166005
0.7295,-0.5949204843641371
0.73,-0.4747990919322597
0.7305,-0.5169633901202108
0.731,-0.42863595602307436
0.7315,-0.22171587909516177
0.732,-0.07033659316961303
0.7325,-0.031176580507563837
0.733,-0.02358345143053121
0.7335,0.07412179893818191
0.734,0.16349044910060292
0.7345,0.22062516236171714
0.735,0.43478281966376314
0.7355,0.5689715619746837
0.736,0.5239255645741502
0.7365,0.3803289329911931
0.737,0.5552455808731295
0.7375,0.5629894317055613
0.738,0.7331612315313776
0.7385,0.45151880708074077
0.739,0.5199952464682588
0.7395,0.6655722793406375
0.74,0.5541390464467721
0.7405,0.5490366711151417
0.741,0.5031166135389452
0.7415,0.510721709105706
0.742,0.5385725975504319
0.7425,0.4122267886813001
0.743,0.5376357620842408
0.7435,0.3605539771826131
0.744,0.48444022575327833
0.7445,0.46301425276614666
0.745,0.3874363142067754
0.7455,0.41265283474333697
0.746,0.3401291441672775
0.7465,0.27273215815986385
0.747,0.2886658537639148
0.7475,0.1865949124652346
0.748,0.24705078368616765
0.7485,0.08221400778674867
0.749,0.1715098026577562
0.7495,-0.02705157005989409
0.75,-0.031855337952054065
0.7505,-0.08562394691800908
0.751,0.01807893434100726
0.7515,-0.09991348581841736
0.752,-0.1791160286213683
0.7525,-0.15860470833524143
0.753,-0.3893597993860244
0.7535,-0.26023189872806135
0.754,-0.1322270012520336
0.7545,-0.30423343866347025
0.755,-0.33999550691320596
0.7555,-0.3367450351380778
0.756,-0.3469877017947722
0.7565,-0.6090680020293028
0.757,-0.6282318875404002
0.7575,-0.5285081708382022
0.758,-0.6453082524698142
0.7585,-0.5343629632034798
0.759,-0.6997396756230182
0.7595,-0.8581845207816776
0.76,-0.8324864050433185
0.7605,-0.960093338577062
0.761,-0.7677995110029195
0.7615,-0.7496996601619835
0.762,-0.737058903296652
0.7625,-0.5746515849724241
0.763,-0.5023778628254102
0.7635,-0.5295540929518158
0.764,-0.5897286865374228
0.7645,-0.27838017498344075
0.765,-0.17588136986021816
0.7655,-0.08409844771923196
0.766,0.0778716615985836
0.7665,0.020112981586383267
0.767,0.3632573284787995
0.7675,0.2259470526412235
0.768,0.4353350573174593
0.7685,0.3137091126847437
0.769,0.42293943478288104
0.7695,0.6477867850846439
0.77,0.5357146198028824
0.7705,0.6325018537301443
0.771,0.5887644749747984
0.7715,0.5572725770705661
0.772,0.6591045766950312
0.7725,0.5224214672148024
0.773,0.38886461920163823
0.7735,0.4490871580833226
0.774,0.5399197434587968
0.7745,0.5174186934286233
0.775,0.35900409965366814
0.7755,0.4178796053560066
0.776,0.4245454226940137
0.7765,0.43717408048187073
0.777,0.3547323811218989
0.7775,0.40458110639808803
0.778,0.3856082280201401
0.7785,0.484314751043317
0.779,0.46505631846060136
0.7795,0.3634048644385173
0.78,0.3097481597205336
0.7805,0.30983560589827513
0.781,0.19074563586762341
0.7815,0.11574996398213973
0.782,0.07940104957970642
0.7825,0.04963671588997148
0.783,-0.04354989533460969
0.7835,0.007270071230769228
0.784,0.002965245514113248
0.7845,-0.21873158239409676
0.785,-0.13518709108436464
0.7855,-0.19004811399119803
0.786,-0.17962176187053602
0.7865,-0.23679513611461694
0.787,-0.37573899673700306
0.7875,-0.3893502588904896
0.788,-0.31960791515468384
0.7885,-0.2744090286017549
0.789,-0.557364249322867
0.7895,-0.39888212253239197
0.79,-0.37527068789859913
0.7905,-0.5219982644521701
0.791,-0.5134756237660952
0.7915,-0.654844802215247
0.792,-0.6532205964656707
0.7925,-0.8068607387029084
0.793,-0.8937123218076314
0.7935,-0.6634497907535446
0.794,-0.8209104608928874
0.7945,-0.7760170661622684
0.795,-0.8276424420264935
0.7955,-0.7935089019088
0.796,-0.6465828880582328
0.7965,-0.6215338769431393
0.797,-0.4550240603150386
0.7975,-0.3559591322539715
0.798,-0.2637752835997329
0.7985,-0.16211581617383153
0.799,0.050693501891147484
0.7995,-0.04329170109651862
0.8,0.1383755739102772
0.8005,0.32564168948174305
0.801,0.4216119549199394
0.8015,0.2892744133941216
0.802,0.4344245674498449
0.8025,0.6086689801481582
0.803,0.5760852396506974
0.8035,0.5720376863207082
0.804,0.549202265215264
0.8045,0.5361267215243692
0.805,0.5803398292426407
0.8055,0.5269156031732285
0.806,0.5285051123670459
0.8065,0.5227125153775056
0.807,0.4505714475349687
0.8075,0.5311996983906969
0.808,0.7041848984512971
0.8085,0.33747372983700236
0.809,0.49344156374610104
0.8095,0.40634737597468545
0.81,0.5047823742108872
0.8105,0.4584881270039139
0.811,0.5047992768319743
0.8115,0.5237656837436369
0.812,0.43037760463574465
0.8125,0.4783660026465025
0.813,0.1815194776117014
0.8135,0.4465785547097417
0.814,0.31121270574646087
0.8145,0.31819393045308797
0.815,0.09172780403537735
0.8155,0.06922620088621236
0.816,0.09128919138727776
0.8165,0.026968879323936695
0.817,0.00040149445303806254
0.8175,0.015503827873096404
0.818,-0.2454259590671993
0.8185,-0.073897811743181
0.819,-0.1825309398650553
0.8195,-0.2302145462650855
0.82,-0.35654626886514523
0.8205,-0.23332206960752938
0.821,-0.4852300722983156
0.8215,-0.28016242179934414
0.822,-0.47635939937280314
0.8225,-0.39312845788217166
0.823,-0.445010941168343
0.8235,-0.38804458991456187
0.824,-0.5356028622315226
0.8245,-0.620401501530223
0.825,-0.6505759429013759
0.8255,-0.5557864328473114
0.826,-0.6484781046867168
0.8265,-0.7474294569203539
0.827,-0.7538456319578146
0.8275,-0.861053979641054
0.828,-0.701895415953364
0.8285,-0.8416604218657507
0.829,-0.6080191282419404
0.8295,-0.5987056516355513
0.83,-0.3535419981149926
0.8305,-0.5355826554454195
0.831,-0.3630579294619776
0.8315,-0.11343248632601949
0.832,-0.05153211807947338
0.8325,-0.08680313949553127
0.833,0.0906613081737033
0.8335,0.17479160947062378
0.834,0.2887265462617015
0.8345,0.29502077748401784
0.835,0.41051510544112724
0.8355,0.3500237602654739
0.836,0.5242324445926274
0.8365,0.5764397688520793
0.837,0.540461175521963
0.8375,0.43960390388881293
0.838,0.6362988738892766
0.8385,0.5794163606328565
0.839,0.48285470432079647
0.8395,0.5022100996558096
0.84,0.3938663831002555
0.8405,0.416822303267072
0.841,0.4429433591535857
0.8415,0.5696426606951557
0.842,0.4201501437675039
0.8425,0.5136844211468893
0.843,0.4194994619960658
0.8435,0.4753643699349169
0.844,0.4391444061996363
0.8445,0.5071796193548372
0.845,0.38494620547209474
0.8455,0.28554690109153613
0.846,0.27417294932551833
0.8465,0.3070543282854076
0.847,0.21377085946725602
0.8475,0.2973218041643598
0.848,0.1822483740998906
0.8485,0.34909269342322197
0.849,-0.018512681718971493
0.8495,0.07794830553383832
0.85,-0.07505852410830756
0.8505,-0.07474578156651399
0.851,-0.07094517324581372
0.8515,-0.30095914711864313
0.852,-0.14147917593896278
0.8525,-0.04706360900862415
0.853,-0.25809928902741697
0.8535,-0.23197051636226054
0.854,-0.20121057393099445
0.8545,-0.32083504402313506
0.855,-0.383052728298561
0.8555,-0.5459080433874582
0.856,-0.35852425077252437
0.8565,-0.4559052750034665
0.857,-0.5673879383117661
0.8575,-0.5245871860104853
0.858,-0.6240856650947647
0.8585,-0.6634821453896851
0.859,-0.6164219864367851
0.8595,-0.7992067721053051
0.86,-0.64129573810729
0.8605,-0.8425334105441772
0.861,-0.7867657017911986
0.8615,-0.574281157591856
0.862,-0.6051375931353242
0.8625,-0.6378096165553094
0.863,-0.6554733201753508
0.8635,-0.5476349403853434
0.864,-0.4127097261129886
0.8645,-0.3168892812679318
0.865,-0.22142945642143627
0.8655,-0.10818026098942687
0.866,-0.013773070038487123
0.8665,-0.0030027688036027094
0.867,0.16605100435244247
0.8675,0.3643963457452897
0.868,0.2664462287493581
0.8685,0.42084070444320626
0.869,0.42286281718974456
0.8695,0.530918955936855
0.87,0.5163727632072287
0.8705,0.6716380725697872
0.871,0.5996963020664949
0.8715,0.45515059267748104
0.872,0.5966197814273249
0.8725,0.4720626508618938
0.873,0.4723110569596288
0.8735,0.5261701728468767
0.874,0.4516772346345342
0.8745,0.5474563243596997
0.875,0.4118345030132768
0.8755,0.41816144845237313
0.876,0.41112654527492554
0.8765,0.41422845975100214
0.877,0.5369734018870346
0.8775,0.49361167773801523
0.878,0.5654118080373463
0.8785,0.5921673213442755
0.879,0.3175745132634758
0.8795,0.37401624811126083
0.88,0.24425562264916573
0.8805,0.23479101464004143
0.881,0.201077615272343
0.8815,0.11946336114948874
0.882,0.0685162295195558
0.8825,0.08575812370736023
0.883,-0.04828229082544012
0.8835,0.059543648990596144
0.884,-0.12243946486028941
0.8845,0.11985810471109817
0.885,-0.16954577997931938
0.8855,-0.16495683205133232
0.886,-0.30189921638368616
0.8865,-0.10138416102904538
0.887,-0.1744442567579384
0.8875,-0.2653616536501255
0.888,-0.42022614889737053
0.8885,-0.3317987429979038
0.889,-0.46778924461066484
0.8895,-0.306946221996046
0.89,-0.3975179460941357
0.8905,-0.49542834627469445
0.891,-0.7342641995981688
0.8915,-0.6675668032881572
0.892,-0.5820006309252053
0.8925,-0.5797758411772477
0.893,-0.6187209101848798
0.8935,-0.847235390358444
0.894,-0.7116832236322957
0.8945,-0.652759241044161
0.895,-0.8383184013428494
0.8955,-0.6764175184363685
0.896,-0.6034220607686539
0.8965,-0.5807974801059677
0.897,-0.6192716305083885
0.8975,-0.41022045782055677
0.898,-0.30948355908733866
0.8985,-0.1892612205112188
0.899,-0.112445115812523
0.8995,0.00412344568977601
0.9,0.13769667635373734
0.9005,0.26961939583988437
0.901,0.29711443189539066
0.9015,0.361689092247056
0.902,0.4595218963666959
0.9025,0.3508188653117897
0.903,0.5668272240097467
0.9035,0.5499300025105116
0.904,0.5617617634733452
0.9045,0.6320670409074447
0.905,0.40155766334250437
0.9055,0.3881514705715024
0.906,0.5461725003585672
0.9065,0.5097814044220579
0.907,0.5094448721007127
0.9075,0.4490190332949498
0.908,0.5259046558442387
0.9085,0.5394888167949469
0.909,0.5001058915911706
0.9095,0.4391090180538907
0.91,0.29351934422049053
0.9105,0.5085492132661281
0.911,0.5348475180768443
0.9115,0.47804258386715043
0.912,0.3434153682993565
0.9125,0.43876274474394444
0.913,0.423089004331409
0.9135,0.44049741876592063
0.914,0.2121485017917477
0.9145,0.21560536265679425
0.915,0.24049393503466723
0.9155,0.13587792370910565
0.916,-0.006387364115098485
0.9165,0.05979147407776068
0.917,0.023335979263153322
0.9175,-0.06011252339656715
0.918,-0.09205298177314646
0.9185,-0.16674965148753357
0.919,-0.06786328859455724
0.9195,-0.2813355951032901
0.92,-0.2862082903325916
0.9205,-0.2681779039630982
0.921,-0.22966325277356045
0.9215,-0.44123145599491426
0.922,-0.4587048462284147
0.9225,-0.549383562603098
0.923,-0.42896621321490297
0.9235,-0.5586343960309081
0.924,-0.546199079772752
0.9245,-0.510902384571825
0.925,-0.6549384919052627
0.9255,-0.6292942860888835
0.926,-0.7058998944579367
0.9265,-0.6594962187844409
0.927,-0.6923340213907512
0.9275,-0.7870028601417046
0.928,-0.7377849225819019
0.9285,-0.6202183094738384
0.929,-0.6293887391304082
0.9295,-0.7101113843847496
0.93,-0.48141168422414604
0.9305,-0.530344437970011
0.931,-0.24374417128565545
0.9315,-0.17054686419215542
0.932,-0.11936479070963797
0.9325,-0.02106009948561289
0.933,0.05687767518262458
0.9335,0.2252109136495409
0.934,0.23649000365887143
0.9345,0.36378028123648865
0.935,0.4808058241480854
0.9355,0.42564543323131376
0.936,0.4625294955095513
0.9365,0.44609248453702427
0.937,0.4719152596437116
0.9375,0.41886776783336077
0.938,0.6121506905862432
0.9385,0.6859318236411543
0.939,0.6437025993145535
0.9395,0.39515831689323594
0.94,0.5607028339847043
0.9405,0.6008137142391254
0.941,0.445647652339424
0.9415,0.47984834447992664
0.942,0.31193107038222134
0.9425,0.4817989542452076
0.943,0.37604248083750186
0.9435,0.4685324112678391
0.944,0.3272579051441629
0.9445,0.4789179371963735
0.945,0.5016564311976729
0.9455,0.34339779165854745
0.946,0.29049914994840237
0.9465,0.18033520096177783
0.947,0.2871480096448412
0.9475,0.21964445884628025
0.948,0.09772636506969938
0.9485,0.20078997883636596
0.949,0.07952859429428019
0.9495,-0.020472084131667425
0.95,-0.031149402492120205
0.9505,0.04543666673664586
0.951,-0.035073265861324796
0.9515,-0.1319536784619596
0.952,-0.11125853183205424
0.9525,-0.2808347792146117
0.953,-0.21962094248448671
0.9535,-0.23921922920119518
0.954,-0.3142907064764828
0.9545,-0.27325868574002116
0.955,-0.39658444683886723
0.9555,-0.3304802912937731
0.956,-0.36330683515414486
0.9565,-0.6686355006217845
0.957,-0.3961346619034878
0.9575,-0.765355655215894
0.958,-0.6238444655643279
0.9585,-0.5414994945926974
0.959,-0.6842115047350094
0.9595,-0.8058984699169847
0.96,-0.8022606359153738
0.9605,-0.6535134963142357
0.961,-0.8801545995564154
0.9615,-0.6321536912370479
0.962,-0.6929697034117981
0.9625,-0.7341233760279492
0.963,-0.6257948025971091
0.9635,-0.5830951172401073
0.964,-0.3503522537388282
0.9645,-0.2624401988077724
0.965,-0.3454676939873903
0.9655,-0.13637122365256743
0.966,-0.06350351417075817
0.9665,0.20634310649791202
0.967,0.10149582280224018
0.9675,0.41633719425699406
0.968,0.36764774945995343
0.9685,0.34500132954967316
0.969,0.43236995640736975
0.9695,0.4594531357813755
0.97,0.4469503082922397
0.9705,0.5641596702415823
0.971,0.4652776684402792
0.9715,0.3871680201712107
0.972,0.5147293179570044
0.9725,0.3919878274850531
0.973,0.4577027029946743
0.9735,0.4313179418371173
0.974,0.4215473081446264
0.9745,0.6314174423913634
0.975,0.47460093617926613
0.9755,0.48353559846309724
0.976,0.3244335804344616
0.9765,0.40666444149713754
0.977,0.46846896331256044
0.9775,0.3661727977787165
0.978,0.5032927516798834
0.9785,0.32555270285148535
0.979,0.3741023536403202
0.9795,0.32322991414804036
0.98,0.34661987061442656
0.9805,0.2449782432357391
0.981,0.22835766324737566
0.9815,0.18221194485800293
0.982,0.0927273118616303
0.9825,0.13392968118580711
0.983,0.06323057680595838
0.9835,-0.011797204178409229
0.984,-0.08505425551092571
0.9845,-0.034404192249169824
0.985,-0.1529673186408294
0.9855,-0.19393192278882818
0.986,-0.1945294971755803
0.9865,-0.10207516968496322
0.987,-0.3629852587305779
0.9875,-0.229108029884239
0.988,-0.4621339774123691
0.9885,-0.3313483904308978
0.989,-0.26117827532783955
0.9895,-0.3817196270104941
0.99,-0.44665254366333335
0.9905,-0.5459481004434668
0.991,-0.5454296646695995
0.9915,-0.6118843055266957
0.992,-0.695428902248786
0.9925,-0.6955099554528219
0.993,-0.6891581717571525
0.9935,-0.7847070943503008
0.994,-0.7973700644329117
0.9945,-0.8356938970733473
0.995,-0.6821007843770635
0.9955,-0.6348758804189432
0.996,-0.6075065202859723
0.9965,-0.48456177657496863
0.997,-0.47128573458513784
0.9975,-0.3558240921867261
0.998,-0.26158527258958125
0.9985,-0.18524646886319784
0.999,-0.11007653985494663
0.9995,0.20787540972514626
